coin,timestamp,price,volume_24h,price_change_24h,high_24h,low_24h,spread,volatility_7d,momentum_3d,momentum_7d,volume_trend_7d,price_vs_sma20,market_activity,price_volatility,liquidity_score,sentiment_numeric,whale_detected_numeric,whale_score
TVK,2025-08-11T07:53:35.646262,0.03284,126306.69707229,-3.0124040165386887,0.03477,0.03141,0.04628501827040196,0.030124040165386886,-0.015062020082693443,-0.009037212049616066,0.12630669707229,0.0,126306.69707229,0.030124040165386886,1.0,0.5,0,2.3492952498510244
UFD,2025-08-11T07:53:35.646389,0.04326,3303575.02446,10.441664539188155,0.0575,0.0385,0.00577901063337957,0.10441664539188154,0.05220832269594077,0.03132499361756446,2.0,0.0,3303575.02446,0.10441664539188154,1.0,0.5,0,3.002103216698875
UMA,2025-08-11T07:53:35.646525,1.347,13056.60944678,0.0742942050520059,1.354,1.302,0.0022271714922048194,0.000742942050520059,0.0003714710252600295,0.0002228826151560177,0.1,0.0,13056.60944678,0.000742942050520059,0.9477126342184574,0.5,0,1.8954252684369148
UNFI,2025-08-11T07:53:35.646639,0.2777,132193.77826893,3.4264432029795158,0.293,0.2597,0.003961109110550917,0.03426443202979516,0.01713221601489758,0.010279329608938547,0.13219377826893,0.0,132193.77826893,0.03426443202979516,1.0,0.5,0,2.358406341379493
UNITE,2025-08-11T07:53:35.646791,0.000409,21279053.11618,-1.9184652278177459,0.000457,0.000382,0.014669926650366706,0.01918465227817746,-0.00959232613908873,-0.0057553956834532375,2.0,0.0,21279053.11618,0.01918465227817746,1.0,0.5,1,3.3746467544044365
UNI,2025-08-11T07:53:35.646918,11.053,201728.76920898,0.9867519415258108,11.359,10.449,0.001,0.009867519415258107,0.004933759707629054,0.002960255824577432,0.20172876920898,0.0,201728.76920898,0.009867519415258107,1.0,0.5,0,2.4429368609137505
USDC,2025-08-11T07:53:35.647053,0.9997,61582243.17237413,0.0,0.9998,0.9996,0.001,0.0,0.0,0.0,2.0,0.0,61582243.17237413,0.0,1.0,0.5,1,3.587176828599702
USDD,2025-08-11T07:53:35.647194,0.9952,358.6709,0.0,1.0029,0.9952,0.007636655948552995,0.0,0.0,0.0,0.1,0.0,358.6709,0.0,0.5885189446678311,0.5,0,1.1770378893356621
USDG,2025-08-11T07:53:35.647325,1.0001,1277326.27365,0.02000200020002,1.0002,0.9997,0.001,0.0002000200020002,0.0001000100010001,6.0006000600059994e-05,1.2773262736500002,0.0,1277326.27365,0.0002000200020002,1.0,0.5,0,2.8120560770765133
USDQ,2025-08-11T07:53:35.647441,0.9985,3810.81716,-0.1999000499750124,1.0005,0.9985,0.0019028542814220348,0.001999000499750124,-0.000999500249875062,-0.0005997001499250372,0.1,0.0,3810.81716,0.001999000499750124,0.8245861299300579,0.5,0,1.6491722598601157
USDR,2025-08-11T07:53:35.647576,0.9986,30240.23083,0.0100150225338007,0.9992,0.9985,0.001,0.000100150225338007,5.00751126690035e-05,3.0045067601402098e-05,0.1,0.0,30240.23083,0.000100150225338007,1.0,0.5,0,2.0633923063030855
USDS,2025-08-11T07:53:35.647700,0.99999,1478.63711798,0.009000900090009,0.99999,0.99959,0.001,9.000900090008999e-05,4.5004500450044996e-05,2.7002700270026997e-05,0.1,0.0,1478.63711798,9.000900090008999e-05,0.7299552146139988,0.5,0,1.4599104292279976
USDT,2025-08-11T07:53:35.647817,0.99988,160418738.85034662,-0.0259963605095286,1.00028,0.9997,0.001,0.000259963605095286,-0.000129981802547643,-7.798908152858579e-05,2.0,0.0,160418738.85034662,0.000259963605095286,1.0,0.5,1,3.778659615711413
USDUC,2025-08-11T07:53:35.647923,0.0312,10239669.28144,-0.9460918153533557,0.03789,0.026264,0.01278846153846154,0.009460918153533558,-0.004730459076766779,-0.0028382754460600673,2.0,0.0,10239669.28144,0.009460918153533558,1.0,0.5,1,3.228355995595822
USTC,2025-08-11T07:53:35.648050,0.01426,370035.70755168,0.8486562942008486,0.01441,0.01375,0.004207573632538641,0.008486562942008486,0.004243281471004243,0.0025459688826025458,0.37003570755167997,0.0,370035.70755168,0.008486562942008486,1.0,0.5,0,2.564271497859719
USUAL,2025-08-11T07:53:35.648198,0.0806,311497.17327,-1.4669926650366747,0.0846,0.0777,0.0024813895781636707,0.014669926650366746,-0.007334963325183373,-0.004400977995110023,0.31149717327000004,0.0,311497.17327,0.014669926650366746,1.0,0.375,0,2.529829750578137
VANRY,2025-08-11T07:53:35.648345,0.03342,339162.24033,-0.2685765443151298,0.0347,0.03288,0.0044883303411132345,0.002685765443151298,-0.001342882721575649,-0.0008057296329453894,0.33916224033,0.0,339162.24033,0.002685765443151298,1.0,0.5,0,2.546847361071724
VELODROME,2025-08-11T07:53:35.648477,0.05936,166068.02306,-1.313383208645054,0.06227,0.05848,0.006401617250673827,0.013133832086450541,-0.0065669160432252705,-0.003940149625935162,0.16606802306000001,0.0,166068.02306,0.013133832086450541,1.0,0.5,0,2.404031756496686
VINE,2025-08-11T07:53:35.648610,0.068,5432214.24023,0.8602788490062296,0.06958,0.06656,0.001,0.008602788490062296,0.004301394245031148,0.002580836547018689,2.0,0.0,5432214.24023,0.008602788490062296,1.0,0.5,0,3.1015715143851397
VIRTUAL,2025-08-11T07:53:35.648757,1.4308,494843.31517,-1.541425818882466,1.4879,1.3469,0.001,0.015414258188824661,-0.0077071290944123304,-0.004624277456647398,0.49484331517,0.0,494843.31517,0.015414258188824661,1.0,0.5,0,2.622399695454518
VSN,2025-08-11T07:53:35.648892,0.20865,1764567.41387,4.231191927265461,0.21134,0.19246,0.001,0.04231191927265461,0.021155959636327305,0.012693575781796383,1.76456741387,0.0,1764567.41387,0.04231191927265461,1.0,0.5,0,2.8766833387457886
VVV,2025-08-11T07:53:35.649028,2.988,1033.01246,-1.7105263157894737,3.068,2.764,0.0066934404283801935,0.017105263157894738,-0.008552631578947369,-0.005131578947368421,0.1,0.0,1033.01246,0.017105263157894738,0.6941202105285906,0.5,0,1.3882404210571813
WAL,2025-08-11T07:53:35.649175,0.41981,223413.79809,0.1240191752724844,0.43299,0.40258,0.001,0.0012401917527248441,0.0006200958763624221,0.00037205752581745324,0.22341379809,0.0,223413.79809,0.0012401917527248441,1.0,0.5,0,2.4633570807509377
WAXL,2025-08-11T07:53:35.649327,0.3653,321598.53266,-0.0820568927789934,0.3862,0.3476,0.009307418560087637,0.000820568927789934,-0.000410284463894967,-0.0002461706783369802,0.32159853266000005,0.0,321598.53266,0.000820568927789934,1.0,0.5,0,2.53621247262285
WBTC,2025-08-11T07:53:35.649463,121446.2,0.97541682,1.9605242169069188,122011.6,116433.3,0.0020198244160789134,0.019605242169069188,0.009802621084534594,0.005881572650720756,0.1,0.0,0.97541682,0.019605242169069188,0.1,0.5,0,0.13615588483736668
WCT,2025-08-11T07:53:35.649665,0.33365,13170.31656,-0.4029850746268656,0.33798,0.32355,0.0010190319196763285,0.004029850746268656,-0.002014925373134328,-0.0012089552238805968,0.1,0.0,13170.31656,0.004029850746268656,0.9485796756331737,0.5,0,1.8971593512663474
WELL,2025-08-11T07:53:35.649781,0.03403,291304.92108,1.9472738166566805,0.03415,0.03209,0.0026447252424331414,0.019472738166566805,0.009736369083283403,0.005841821449970042,0.29130492108,0.0,291304.92108,0.019472738166566805,1.0,0.5,0,2.5164258538279696
WEN,2025-08-11T07:53:35.649889,3.949e-05,249681909.23517993,0.7655014034192396,3.999e-05,3.718e-05,0.009369460622942642,0.007655014034192395,0.0038275070170961977,0.0022965042102577183,2.0,0.0,249681909.23517993,0.007655014034192395,1.0,0.5,1,3.867139661326238
WIF,2025-08-11T07:53:35.649996,0.982,2172885.0049,-1.9862261702764745,1.0377,0.9615,0.001,0.019862261702764745,-0.009931130851382372,-0.005958678510829423,2.0,0.0,2172885.0049,0.019862261702764745,1.0,0.5,0,2.9183133596166795
WIN,2025-08-11T07:53:35.650128,6.219e-05,111619872.82216,-0.0321491721588169,6.337e-05,6.067e-05,0.0028943560057887387,0.000321491721588169,-0.0001607458607940845,-9.64475164764507e-05,2.0,0.0,111619872.82216,0.000321491721588169,1.0,0.9,1,3.7061219345801404
WLD,2025-08-11T07:53:35.650291,1.069,178820.58638,-0.9267840593141797,1.11,1.03,0.001,0.009267840593141797,-0.004633920296570899,-0.002780352177942539,0.17882058637999998,0.0,178820.58638,0.009267840593141797,1.0,0.5,0,2.4188287727257998
WOO,2025-08-11T07:53:35.650444,0.0819,477422.28165625,-0.6067961165048543,0.0834,0.0784,0.0012210012210010866,0.006067961165048544,-0.003033980582524272,-0.001820388349514563,0.47742228165625,0.0,477422.28165625,0.006067961165048544,1.0,0.5,0,2.6152317518612334
W,2025-08-11T07:53:35.650614,0.088,851703.14205,-1.4557670772676372,0.0918,0.086,0.001136363636363669,0.014557670772676373,-0.007278835386338186,-0.004367301231802912,0.85170314205,0.0,851703.14205,0.014557670772676373,1.0,0.5,0,2.73099889887816
BTC,2025-08-11T07:53:35.650779,121589.3,1742.08474208,1.9288547754852945,122273.5,117656.1,0.001,0.019288547754852944,0.009644273877426472,0.005786564326455883,0.1,0.0,1742.08474208,0.019288547754852944,0.7463411662857973,0.5,0,1.4926823325715946
XCN,2025-08-11T07:53:35.650919,0.01416,24783591.33841646,-0.1410437235543018,0.0144,0.01398,0.001,0.001410437235543018,-0.000705218617771509,-0.0004231311706629054,2.0,0.0,24783591.33841646,0.001410437235543018,1.0,0.5,1,3.405138478584889
DOGE,2025-08-11T07:53:35.651062,0.2340527,72188277.5674705,0.077991946818386,0.2417447,0.2293946,0.001,0.0007799194681838601,0.00038995973409193004,0.000233975840455158,2.0,0.0,72188277.5674705,0.0007799194681838601,1.0,0.5,1,3.618957648794493
XLM,2025-08-11T07:53:35.651232,0.449269,15926766.97271225,1.0512938742001148,0.457435,0.433551,0.001,0.010512938742001147,0.005256469371000574,0.003153881622600344,2.0,0.0,15926766.97271225,0.010512938742001147,1.0,0.5,1,3.3167023543910057
XMR,2025-08-11T07:53:35.651366,275.25,6960.26207578,2.6439439140811456,276.49,262.32,0.001,0.026439439140811455,0.013219719570405727,0.007931831742243435,0.1,0.0,6960.26207578,0.026439439140811455,0.8848116069616685,0.5,0,1.769623213923337
XNY,2025-08-11T07:53:35.651499,0.008527,97622443.74656,5.794044665012407,0.011613,0.005136,0.001,0.05794044665012407,0.028970223325062036,0.01738213399503722,2.0,0.0,97622443.74656,0.05794044665012407,1.0,0.5,1,3.679323598322123
XRP,2025-08-11T07:53:35.651633,3.24828,33316197.11207916,1.9020281398522423,3.28812,3.15167,0.001,0.019020281398522423,0.009510140699261212,0.005706084419556727,2.0,0.0,33316197.11207916,0.019020281398522423,1.0,0.5,1,3.464310853294844
XRT,2025-08-11T07:53:35.651768,2.087,1104.40559785,0.0479386385426653,2.128,2.011,0.031624341159559095,0.000479386385426653,0.0002396931927133265,0.00014381591562799589,0.1,0.0,1104.40559785,0.000479386385426653,0.7007967603480785,0.5,0,1.401593520696157
TER,2025-08-11T07:53:35.651904,0.09316,4002.89803,-0.5126014523707817,0.094,0.09271,0.001,0.005126014523707817,-0.0025630072618539083,-0.001537804357112345,0.1,0.0,4002.89803,0.005126014523707817,0.8295023673077854,0.5,0,1.6590047346155707
XTZ,2025-08-11T07:53:35.652035,0.8735,510517.92260237,-0.5917833162626607,0.896,0.8606,0.001,0.005917833162626607,-0.0029589165813133033,-0.0017753499487879818,0.51051792260237,0.0,510517.92260237,0.005917833162626607,1.0,0.5,0,2.62863659654036
YFI,2025-08-11T07:53:35.652193,5845.0,9.52464771,-0.4089282671664678,5978.0,5748.0,0.001,0.004089282671664678,-0.002044641335832339,-0.0012267848014994034,0.1,0.0,9.52464771,0.004089282671664678,0.23537199072742876,0.5,0,0.4707439814548575
YGG,2025-08-11T07:53:35.652336,0.1746,9620.77880855,0.0,0.1746,0.1695,0.0011454753722793698,0.0,0.0,0.0,0.1,0.0,9620.77880855,0.0,0.9171784433900179,0.5,0,1.8343568867800357
ZEC,2025-08-11T07:53:35.652476,39.13,10126.3923521,-0.8865248226950354,40.27,38.47,0.001,0.008865248226950354,-0.004432624113475177,-0.002659574468085106,0.1,0.0,10126.3923521,0.008865248226950354,0.9222999145753507,0.5,0,1.8445998291507013
EREBRO,2025-08-11T07:53:35.652612,0.0312,6713623.50097,0.710135571336346,0.03212,0.02752,0.002564102564102571,0.00710135571336346,0.00355067785668173,0.0021304067140090377,2.0,0.0,6713623.50097,0.00710135571336346,1.0,0.5,0,3.14392990543815
ETA,2025-08-11T07:53:35.652747,0.2074,22751.90872,0.6796116504854368,0.2125,0.1982,0.0014464802314368115,0.006796116504854368,0.003398058252427184,0.0020388349514563102,0.1,0.0,22751.90872,0.006796116504854368,1.0,0.5,0,2.0064896544060824
ZEUS,2025-08-11T07:53:35.652873,0.1449,205551.129,0.2074688796680497,0.1468,0.1396,0.006211180124223493,0.002074688796680497,0.0010373443983402485,0.0006224066390041491,0.205551129,0.0,205551.129,0.002074688796680497,1.0,0.5,0,2.4466909899699236
ZEX,2025-08-11T07:53:35.652996,0.08695,7553.27895,-1.551177536231884,0.08929,0.08674,0.0035652673950546834,0.01551177536231884,-0.00775588768115942,-0.004653532608695652,0.1,0.0,7553.27895,0.01551177536231884,0.8929869430046253,0.5,0,1.7859738860092507
ZK,2025-08-11T07:53:35.653136,0.05873,405059.06819,-0.0510551395507147,0.06094,0.05651,0.001,0.000510551395507147,-0.0002552756977535735,-0.0001531654186521441,0.40505906819000004,0.0,405059.06819,0.000510551395507147,1.0,0.5,0,2.5823581303218774
ORA,2025-08-11T07:53:35.653423,0.135272,39499880.55808,24.50253106304648,0.143021,0.092189,0.001944230882961834,0.2450253106304648,0.1225126553152324,0.07350759318913944,2.0,0.0,39499880.55808,0.2450253106304648,1.0,0.5,1,3.4983616462674467
ZRO,2025-08-11T07:53:35.653584,2.426,563567.95943,9.427153811456924,2.6,1.889,0.001,0.09427153811456923,0.047135769057284616,0.02828146143437077,0.56356795943,0.0,563567.95943,0.09427153811456923,1.0,0.5,0,2.6484089963915314
ZRX,2025-08-11T07:53:35.653717,0.2623,50595.36068997,-0.1902587519025875,0.27,0.2573,0.001,0.001902587519025875,-0.0009512937595129375,-0.0005707762557077625,0.1,0.0,50595.36068997,0.001902587519025875,1.0,0.5,0,2.1663269859131686
